Date,High,Low,Open,Close,Volume,Adj Close,MktRF,SMB,HML,RF,Yest_Close,stock_return
2015-02-19,32.70398330688477,32.36243057250977,32.571155548095696,32.64706039428711,28097954.0,26.14266967773437,-0.01,0.27,-0.38,0.0,26.19585037231445,-0.00203011903886438
2015-02-20,32.808349609375,32.35293960571289,32.514232635498054,32.78937530517578,27705022.0,26.256635665893555,0.61,-0.41,-0.28,0.0,26.14266967773437,0.004359385998601654
2015-02-23,32.75142288208008,32.314990997314446,32.36243057250977,32.628082275390625,24383868.0,26.12747383117676,-0.08,0.04,-0.37,0.0,26.256635665893555,-0.004919207333351165
2015-02-24,32.58064651489258,32.33396530151367,32.46679306030273,32.58064651489258,20402805.0,26.089488983154297,0.32,-0.05,0.7,0.0,26.12747383117676,-0.001453827808532291
2015-02-25,33.007591247558594,32.191650390625,32.495254516601555,32.88425064086914,39229880.0,26.33260726928711,0.02,0.23,-0.48,0.0,26.089488983154297,0.00931862967073795
2015-02-26,32.941177368164055,32.618595123291016,32.70398330688477,32.81783676147461,20977551.0,26.27941703796387,-0.08,0.64,-0.5,0.0,26.33260726928711,-0.0020199378959817917
2015-02-27,32.88425064086914,32.533206939697266,32.675521850585945,32.56166839599609,25705901.0,26.07429313659668,-0.36,-0.21,0.21,0.0,26.27941703796387,-0.00780549663909455
2015-03-02,33.017078399658196,32.314990997314446,32.56166839599609,32.98861312866211,22505008.0,26.416173934936523,0.62,0.24,-0.43,0.0,26.07429313659668,0.013111795458799824
2015-03-03,33.102466583251946,32.64706039428711,32.96963882446289,32.78937530517578,25343641.0,26.256635665893555,-0.43,-0.3,0.3,0.0,26.416173934936523,-0.006039416209020813
2015-03-04,32.98861312866211,32.504745483398445,32.72296142578125,32.86527633666992,20434636.0,26.31740951538086,-0.41,0.09,-0.39,0.0,26.256635665893555,0.0023146091624468013
2015-03-05,33.026565551757805,32.637569427490234,32.95066452026367,32.70398330688477,24717354.0,26.188247680664066,0.15,0.25,-0.41,0.0,26.31740951538086,-0.004907847584364503
2015-03-06,32.69449615478516,32.0208740234375,32.495254516601555,32.229602813720696,42080528.0,25.80838203430176,-1.29,0.27,0.44,0.0,26.188247680664066,-0.014505195269051018
2015-03-09,32.428844451904304,31.93548393249512,32.13472366333008,32.286529541015625,32858028.0,25.853973388671875,0.37,0.08,-0.01,0.0,25.80838203430176,0.0017665328384211937
2015-03-10,32.381404876708984,31.93548393249512,32.09677505493164,32.04933547973633,40344696.0,25.664031982421875,-1.63,0.43,-0.49,0.0,25.853973388671875,-0.007346700771852127
2015-03-11,32.35293960571289,31.907020568847656,32.239089965820305,31.907020568847656,26996840.0,25.55007362365723,-0.04,0.55,0.51,0.0,25.664031982421875,-0.004440391862147719
2015-03-12,32.314990997314446,32.04933547973633,32.07780075073242,32.25806427001953,29699085.0,25.83117485046387,1.28,0.4,0.48,0.0,25.55007362365723,0.011001973260318296
2015-03-13,32.25806427001953,31.97343444824219,32.18216323852539,32.25806427001953,29596847.0,25.83117485046387,-0.57,0.21,-0.05,0.0,25.83117485046387,0.0
2015-03-16,32.78937530517578,32.22011566162109,32.33396530151367,32.675521850585945,30615643.0,26.165462493896484,1.23,-0.78,-0.39,0.0,25.83117485046387,0.012941248137872079
2015-03-17,32.542694091796875,32.20113754272461,32.37191772460937,32.41935348510742,21746760.0,25.9603328704834,-0.2,0.54,-0.01,0.0,26.165462493896484,-0.007839709443734683
2015-03-18,32.73244857788086,32.0208740234375,32.286529541015625,32.618595123291016,34923131.0,26.119874954223636,1.08,-0.53,-0.01,0.0,25.9603328704834,0.006145610094300272
2015-03-19,32.618595123291016,32.324478149414055,32.523719787597656,32.400379180908196,21541020.0,25.94514083862305,-0.36,0.89,-1.12,0.0,26.119874954223636,-0.0066896995451477485
2015-03-20,32.70398330688477,32.239089965820305,32.381404876708984,32.495254516601555,62355378.0,26.021108627319336,0.81,-0.16,0.55,0.0,25.94514083862305,0.002928016046195309
2015-03-23,33.633777618408196,32.72296142578125,32.74193572998047,33.254268646240234,53549524.0,26.628908157348636,-0.19,0.2,0.21,0.0,26.021108627319336,0.02335794138268102
2015-03-24,33.206832885742195,32.73244857788086,33.149906158447266,32.75142288208008,34953907.0,26.226238250732425,-0.51,0.59,-0.25,0.0,26.628908157348636,-0.01512153274316988
2015-03-25,33.206832885742195,32.514232635498054,32.83681106567383,32.542694091796875,30783229.0,26.059097290039066,-1.56,-1.0,1.04,0.0,26.226238250732425,-0.006373043632694505
2015-03-26,32.637569427490234,32.21062469482422,32.36243057250977,32.409866333007805,26167553.0,25.952733993530273,-0.22,0.12,-0.04,0.0,26.059097290039066,-0.004081618611917511
2015-03-27,32.82732391357422,32.476280212402344,32.675521850585945,32.760910034179695,24073782.0,26.23383331298828,0.32,0.49,-0.71,0.0,25.952733993530273,0.010831202582667504
2015-03-30,33.41556167602539,32.779884338378906,32.82732391357422,33.206832885742195,26890386.0,26.590923309326172,1.24,0.01,-0.02,0.0,26.23383331298828,0.013611811589924853
2015-03-31,33.33016967773437,32.9791259765625,33.102466583251946,33.007591247558594,27937956.0,26.43136978149414,-0.75,0.42,0.37,0.0,26.590923309326172,-0.006000300402358403
2015-04-01,33.05502700805664,32.36243057250977,33.05502700805664,32.571155548095696,33984017.0,26.08189392089844,-0.38,0.33,0.44,0.0,26.43136978149414,-0.013222010947021908
2015-04-02,32.855785369873054,32.46679306030273,32.65654754638672,32.618595123291016,26467837.0,26.119874954223636,0.35,-0.08,0.29,0.0,26.08189392089844,0.0014562222145517792
2015-04-06,33.026565551757805,32.476280212402344,32.65654754638672,32.71347045898437,22640447.0,26.19585037231445,0.61,-0.27,-0.11,0.0,26.119874954223636,0.002908720590123952
2015-04-07,33.102466583251946,32.74193572998047,32.855785369873054,32.770397186279304,15105085.0,26.24143409729004,-0.22,-0.19,-0.18,0.0,26.19585037231445,0.0017401124348979126
2015-04-08,33.05502700805664,32.65654754638672,32.74193572998047,32.86527633666992,24215123.0,26.31740951538086,0.37,0.55,-0.72,0.0,26.24143409729004,0.0028952464186652936
2015-04-09,33.263755798339844,32.618595123291016,32.86527633666992,33.235294342041016,30864493.0,26.613712310791016,0.41,-0.71,-0.06,0.0,26.31740951538086,0.011258813115211284
2015-04-10,33.65275192260742,33.111953735351555,33.130931854248054,33.62428665161133,25668800.0,26.92519760131836,0.49,-0.07,-0.29,0.0,26.613712310791016,0.011703939942307348
2015-04-13,33.709678649902344,33.216320037841804,33.53889846801758,33.292221069335945,36155573.0,26.65929412841797,-0.38,0.5,0.25,0.0,26.92519760131836,-0.009875636823083928
2015-04-14,33.50094985961914,33.12144088745117,33.254268646240234,33.235294342041016,16844712.0,26.613712310791016,0.11,-0.21,0.22,0.0,26.65929412841797,-0.001709790867206958
2015-04-15,33.65275192260742,33.32068252563477,33.58633804321289,33.40607070922852,31173209.0,26.75046157836914,0.57,0.23,0.36,0.0,26.613712310791016,0.0051383011126440075
2015-04-16,33.481971740722656,33.22580718994141,33.27324676513672,33.387096405029304,20637742.0,26.73526763916016,-0.08,-0.09,-0.2,0.0,26.75046157836914,-0.0005679879266556988
2015-04-17,33.27324676513672,32.99810028076172,33.206832885742195,33.244781494140625,30265610.0,26.621301651000977,-1.23,-0.46,0.19,0.0,26.73526763916016,-0.004262758454389023
2015-04-20,33.43453598022461,33.149906158447266,33.244781494140625,33.216320037841804,23612551.0,26.5985164642334,0.95,0.17,-0.28,0.0,26.621301651000977,-0.0008559005516066262
2015-04-21,33.58633804321289,33.017078399658196,33.301708221435554,33.102466583251946,23256932.0,26.507347106933594,-0.1,0.19,-0.72,0.0,26.5985164642334,-0.003427610612133149
2015-04-22,33.292221069335945,33.017078399658196,33.03605270385742,33.14041519165039,15352880.0,26.53772735595703,0.46,-0.37,0.16,0.0,26.507347106933594,0.001146106734139791
2015-04-23,33.58633804321289,33.03605270385742,33.102466583251946,33.548385620117195,23932019.0,26.86442375183105,0.29,0.29,-0.23,0.0,26.53772735595703,0.012310639546934867
2015-04-24,33.58633804321289,33.254268646240234,33.396583557128906,33.462997436523445,24032570.0,26.79604721069336,0.17,-0.5,-0.3,0.0,26.86442375183105,-0.0025452450337048933
2015-04-27,33.643264770507805,32.65654754638672,33.52941131591797,32.81783676147461,44786673.0,26.27941703796387,-0.54,-0.71,0.55,0.0,26.79604721069336,-0.019280088912640807
2015-04-28,33.092979431152344,32.400379180908196,32.96015167236328,32.71347045898437,48659807.0,26.19585037231445,0.27,0.19,1.04,0.0,26.27941703796387,-0.003179928440904864
2015-04-29,32.69449615478516,32.21062469482422,32.41935348510742,32.533206939697266,39572852.0,26.051498413085934,-0.38,-0.74,0.74,0.0,26.19585037231445,-0.005510489530856252
2015-04-30,32.476280212402344,31.9829216003418,32.36243057250977,32.191650390625,29205391.0,25.77799224853516,-1.11,-1.07,0.73,0.0,26.051498413085934,-0.010498673059565327
2015-05-01,32.457305908203125,32.12523651123047,32.12523651123047,32.33396530151367,22706744.0,25.89195442199707,1.01,-0.31,-0.61,0.0,25.77799224853516,0.004420909602391026
2015-05-04,32.74193572998047,32.305503845214844,32.36243057250977,32.56166839599609,24864282.0,26.07429313659668,0.32,0.04,0.23,0.0,25.89195442199707,0.007042292429060495
2015-05-05,32.66603469848633,32.26755142211914,32.60910797119141,32.37191772460937,23590839.0,25.922344207763672,-1.19,-0.16,0.53,0.0,26.07429313659668,-0.005827537798895851
2015-05-06,32.16318893432617,31.5085391998291,32.0208740234375,31.74573135375977,28309913.0,25.631258010864254,-0.31,0.63,-0.14,0.0,25.922344207763672,-0.011229161782838995
2015-05-07,32.0208740234375,31.62239074707031,31.726755142211914,31.859582901000977,22669959.0,25.72317314147949,0.39,0.07,-0.37,0.0,25.631258010864254,0.003586056157535247
2015-05-08,32.400379180908196,32.068309783935554,32.07780075073242,32.27703857421875,21514037.0,26.06022644042969,1.21,-0.56,-0.09,0.0,25.72317314147949,0.01310309957081821
2015-05-11,32.504745483398445,32.20113754272461,32.34345245361328,32.22011566162109,27898853.0,26.014272689819336,-0.39,0.68,-0.03,0.0,26.06022644042969,-0.001763367279843076
2015-05-12,32.22011566162109,31.99241065979004,32.07780075073242,32.04933547973633,18855955.0,25.87638664245605,-0.27,0.0,0.13,0.0,26.014272689819336,-0.005300399861543944
2015-05-13,32.068309783935554,31.764705657958984,32.03984832763672,31.812143325805664,25045675.0,25.68487930297852,0.01,0.0,0.03,0.0,25.87638664245605,-0.007400853222811293
2015-05-14,32.24857711791992,31.93548393249512,31.9829216003418,32.20113754272461,18860803.0,25.99894523620605,1.01,-0.1,-0.35,0.0,25.68487930297852,0.012227658519349618
2015-05-15,32.314990997314446,32.18216323852539,32.25806427001953,32.24857711791992,17798687.0,26.037250518798828,0.05,-0.24,-0.22,0.0,25.99894523620605,0.0014733398699356916
2015-05-18,32.314990997314446,32.16318893432617,32.239089965820305,32.239089965820305,25948637.0,26.02959251403809,0.44,0.74,-0.09,0.0,26.037250518798828,-0.00029411725924016345
2015-05-19,32.628082275390625,32.10626220703125,32.13472366333008,32.457305908203125,21980854.0,26.205780029296875,-0.09,-0.11,0.23,0.0,26.02959251403809,0.006768738894539565
2015-05-20,32.72296142578125,32.514232635498054,32.542694091796875,32.542694091796875,16144013.0,26.27471923828125,-0.05,0.21,-0.11,0.0,26.205780029296875,0.002630687157844723
2015-05-21,32.72296142578125,32.457305908203125,32.476280212402344,32.599620819091804,19090259.0,26.3206787109375,0.23,-0.3,0.01,0.0,26.27471923828125,0.001749189867242761
2015-05-22,32.72296142578125,32.476280212402344,32.56166839599609,32.523719787597656,13674069.0,26.259395599365234,-0.22,-0.12,-0.11,0.0,26.3206787109375,-0.002328325657757433
2015-05-26,32.58064651489258,32.286529541015625,32.428844451904304,32.36243057250977,19882234.0,26.12917518615723,-1.01,-0.02,0.0,0.0,26.259395599365234,-0.004959002682116266
2015-05-27,32.70398330688477,32.324478149414055,32.457305908203125,32.542694091796875,23231636.0,26.27471923828125,0.93,0.33,-0.32,0.0,26.12917518615723,0.005570173994666564
2015-05-28,32.760910034179695,32.514232635498054,32.69449615478516,32.675521850585945,16671329.0,26.3819580078125,-0.12,0.1,0.14,0.0,26.27471923828125,0.004081443023566443
2015-05-29,33.197341918945305,32.64706039428711,32.71347045898437,32.96963882446289,52787798.0,26.61943054199219,-0.58,0.0,0.05,0.0,26.3819580078125,0.0090013233327628
2015-06-01,33.130931854248054,32.760910034179695,32.98861312866211,32.78937530517578,29039386.0,26.4738883972168,0.17,-0.04,-0.22,0.0,26.61943054199219,-0.005467515337933232
2015-06-02,32.88425064086914,32.590133666992195,32.86527633666992,32.72296142578125,19674175.0,26.420263290405273,-0.02,0.32,0.36,0.0,26.4738883972168,-0.002025584833135604
2015-06-03,32.88425064086914,32.523719787597656,32.779884338378906,32.64706039428711,18130065.0,26.35898208618164,0.39,0.87,-0.24,0.0,26.420263290405273,-0.0023194774234474628
2015-06-04,32.78937530517578,32.36243057250977,32.44781875610352,32.485767364501946,21774691.0,26.22875022888184,-0.88,-0.1,0.01,0.0,26.35898208618164,-0.004940701309102278
2015-06-05,32.523719787597656,32.191650390625,32.438331604003906,32.34345245361328,24313461.0,26.113853454589844,0.06,0.8,0.11,0.0,26.22875022888184,-0.004380566107396034
2015-06-08,32.409866333007805,32.18216323852539,32.229602813720696,32.239089965820305,18624496.0,26.02959251403809,-0.66,0.05,0.02,0.0,26.113853454589844,-0.003226675859933047
2015-06-09,32.381404876708984,32.153701782226555,32.305503845214844,32.26755142211914,24464499.0,26.05257225036621,0.02,-0.3,0.36,0.0,26.02959251403809,0.0008828311974429943
2015-06-10,32.66603469848633,32.305503845214844,32.33396530151367,32.552181243896484,24952396.0,26.28237724304199,1.2,0.15,0.2,0.0,26.05257225036621,0.00882081778595
2015-06-11,32.79886245727539,32.504745483398445,32.56166839599609,32.69449615478516,21243897.0,26.397275924682614,0.21,-0.11,-0.1,0.0,26.28237724304199,0.00437170049642459
2015-06-12,32.69449615478516,32.35293960571289,32.542694091796875,32.457305908203125,22856517.0,26.205780029296875,-0.64,0.32,0.12,0.0,26.397275924682614,-0.0072543809418865665
2015-06-15,32.37191772460937,32.12523651123047,32.314990997314446,32.296016693115234,22064014.0,26.075551986694336,-0.45,0.11,-0.13,0.0,26.205780029296875,-0.00496943966014177
2015-06-16,32.35293960571289,32.07780075073242,32.314990997314446,32.296016693115234,21785021.0,26.075551986694336,0.57,0.1,-0.01,0.0,26.075551986694336,0.0
2015-06-17,32.428844451904304,32.11574935913086,32.305503845214844,32.239089965820305,22127149.0,26.02959251403809,0.16,-0.29,-0.65,0.0,26.075551986694336,-0.0017625503260563131
2015-06-18,32.74193572998047,32.305503845214844,32.33396530151367,32.60910797119141,25834383.0,26.32834053039551,0.99,0.23,-0.44,0.0,26.02959251403809,0.011477245223731539
2015-06-19,32.74193572998047,32.428844451904304,32.476280212402344,32.428844451904304,30438466.0,26.18280029296875,-0.43,0.56,-0.2,0.0,26.32834053039551,-0.005527892548287966
2015-06-22,32.73244857788086,32.523719787597656,32.58064651489258,32.552181243896484,14799214.0,26.28237724304199,0.63,0.09,-0.04,0.0,26.18280029296875,0.0038031436270771803
2015-06-23,32.81783676147461,32.58064651489258,32.64706039428711,32.73244857788086,19448830.0,26.427919387817386,0.12,0.23,0.29,0.0,26.28237724304199,0.005537632438250183
2015-06-24,32.75142288208008,32.476280212402344,32.58064651489258,32.476280212402344,24326742.0,26.22109413146973,-0.79,-0.12,0.12,0.0,26.427919387817386,-0.007826013592390385
2015-06-25,32.58064651489258,32.18216323852539,32.457305908203125,32.27703857421875,24268666.0,26.06022644042969,-0.25,0.37,-0.21,0.0,26.22109413146973,-0.006135048760111453
2015-06-26,32.533206939697266,32.13472366333008,32.41935348510742,32.18216323852539,37596496.0,25.983627319335934,-0.06,-0.21,0.42,0.0,26.06022644042969,-0.0029393114165317327
2015-06-29,32.37191772460937,31.812143325805664,32.00189971923828,31.869070053100586,30396833.0,25.7308406829834,-2.15,-0.43,0.18,0.0,25.983627319335934,-0.00972868927212569
2015-06-30,32.058822631835945,31.62239074707031,32.058822631835945,31.812143325805664,36909710.0,25.68487930297852,0.34,0.3,-0.66,0.0,25.7308406829834,-0.0017862370130516158
2015-07-01,32.12523651123047,31.69829177856445,31.840606689453125,31.963947296142575,29742299.0,25.80744361877441,0.6,-0.77,-0.07,0.0,25.68487930297852,0.004771847060292719
2015-07-02,32.675521850585945,31.64136505126953,32.01138687133789,31.660341262817386,23849069.0,25.562314987182614,-0.11,-0.57,-0.07,0.0,25.80744361877441,-0.009498369354703174
2015-07-06,31.9165096282959,31.38519859313965,31.59392738342285,31.546489715576172,22125990.0,25.470388412475586,-0.37,0.19,-0.58,0.0,25.562314987182614,-0.0035961756497062676
2015-07-07,32.10626220703125,31.45161247253418,31.631879806518555,32.00189971923828,27248851.0,25.83808135986328,0.53,-0.43,-0.26,0.0,25.470388412475586,0.01443609502270474
2015-07-08,32.00189971923828,31.679317474365234,31.83111953735352,31.736242294311523,21301235.0,25.623594284057614,-1.68,-0.02,0.08,0.0,25.83808135986328,-0.008301199799566021
2015-07-09,32.239089965820305,32.00189971923828,32.11574935913086,32.12523651123047,23306048.0,25.93766784667969,0.29,0.15,0.0,0.0,25.623594284057614,0.012257201668912096
2015-07-10,32.675521850585945,32.400379180908196,32.485767364501946,32.599620819091804,22288306.0,26.3206787109375,1.24,0.23,-0.53,0.0,25.93766784667969,0.01476658836568603
2015-07-13,33.06451416015625,32.72296142578125,32.75142288208008,33.03605270385742,19210415.0,26.673051834106445,1.14,-0.07,-0.43,0.0,26.3206787109375,0.013387691367643853
2015-07-14,33.34914779663086,32.931690216064446,32.9791259765625,33.282730102539055,19495311.0,26.87222099304199,0.47,0.15,0.14,0.0,26.673051834106445,0.007467055520091203
2015-07-15,33.32068252563477,33.12144088745117,33.22580718994141,33.187854766845696,20517375.0,26.795616149902344,-0.19,-0.79,-0.08,0.0,26.87222099304199,-0.0028507075451441152
2015-07-16,33.396583557128906,33.235294342041016,33.339656829833984,33.301708221435554,16138637.0,26.887540817260746,0.78,-0.16,-0.64,0.0,26.795616149902344,0.0034305860646812185
2015-07-17,33.282730102539055,33.130931854248054,33.216320037841804,33.27324676513672,17681482.0,26.864561080932614,0.05,-0.6,-0.68,0.0,26.887540817260746,-0.000854661141541811
2015-07-20,33.557876586914055,33.282730102539055,33.33016967773437,33.43453598022461,15569899.0,26.994783401489254,-0.01,-0.71,-0.6,0.0,26.864561080932614,0.00484736453219283
2015-07-21,33.52941131591797,33.092979431152344,33.43453598022461,33.339656829833984,18612164.0,26.918170928955078,-0.47,0.02,0.3,0.0,26.994783401489254,-0.0028380473143544303
2015-07-22,33.396583557128906,32.98861312866211,33.263755798339844,33.092979431152344,18576645.0,26.719017028808594,-0.18,0.19,0.21,0.0,26.918170928955078,-0.007398493035507863
2015-07-23,33.206832885742195,32.855785369873054,33.197341918945305,32.99810028076172,13404877.0,26.64240837097168,-0.6,-0.35,-0.33,0.0,26.719017028808594,-0.002867195965866341
2015-07-24,32.941177368164055,32.400379180908196,32.855785369873054,32.504745483398445,22585217.0,26.244075775146484,-1.08,-0.61,0.01,0.0,26.64240837097168,-0.014951073126677235
2015-07-27,32.637569427490234,32.144214630126946,32.41935348510742,32.58064651489258,33015180.0,26.30535888671875,-0.74,-0.25,0.06,0.0,26.244075775146484,0.002335121727940658
2015-07-28,33.65275192260742,32.637569427490234,33.149906158447266,33.53889846801758,38651339.0,27.079042434692386,1.23,-0.35,-0.11,0.0,26.30535888671875,0.02941163248543473
2015-07-29,34.27893829345703,33.62428665161133,33.66223907470703,33.92789459228516,47792049.0,27.39311981201172,0.74,-0.37,0.54,0.0,27.079042434692386,0.011598540756262168
2015-07-30,34.15559768676758,33.57685089111328,33.851993560791016,33.899429321289055,22663003.0,27.370140075683594,0.12,0.17,-0.27,0.0,27.39311981201172,-0.0008388871543594141
2015-07-31,34.592029571533196,34.032257080078125,34.07020950317383,34.2125244140625,30570638.0,27.62292861938477,-0.15,0.83,-1.02,0.0,27.370140075683594,0.009235924368752497
2015-08-03,34.44022750854492,34.06072235107422,34.430740356445305,34.29791259765625,18019606.0,27.69186592102051,-0.35,-0.32,-0.22,0.0,27.62292861938477,0.002495655061982258
2015-08-04,34.36432647705078,33.98482131958008,34.36432647705078,34.259960174560554,27122898.0,27.66122817993164,-0.14,0.09,-0.18,0.0,27.69186592102051,-0.001106380522578439
2015-08-05,34.31688690185547,33.94686889648437,34.22201156616211,33.98482131958008,25557181.0,27.653505325317386,0.36,-0.02,-0.35,0.0,27.66122817993164,-0.000279194205116938
2015-08-06,34.13662338256836,33.235294342041016,34.117645263671875,33.36812210083008,25792856.0,27.15169906616211,-0.88,-0.54,1.98,0.0,27.653505325317386,-0.01814620798528071
2015-08-07,33.49146270751953,33.08349227905273,33.36812210083008,33.387096405029304,15445105.0,27.16713523864746,-0.36,-0.45,-0.35,0.0,27.15169906616211,0.0005685158946310266
2015-08-10,33.65275192260742,33.33016967773437,33.40607070922852,33.548385620117195,16462742.0,27.298383712768555,1.31,0.14,0.68,0.0,27.16713523864746,0.004831148848347547
2015-08-11,33.43453598022461,33.149906158447266,33.40607070922852,33.32068252563477,20273479.0,27.113100051879886,-0.98,-0.09,0.39,0.0,27.298383712768555,-0.006787349127999973
2015-08-12,33.65275192260742,32.931690216064446,33.08349227905273,33.557876586914055,29087976.0,27.30610466003418,0.07,-0.09,-0.3,0.0,27.113100051879886,0.007118500200456102
2015-08-13,33.79506683349609,33.130931854248054,33.56736373901367,33.548385620117195,20595792.0,27.298383712768555,-0.14,-0.43,0.03,0.0,27.30610466003418,-0.0002827553531253233
2015-08-14,33.68121337890625,33.244781494140625,33.557876586914055,33.51043701171875,19042934.0,27.267498016357425,0.43,0.13,0.43,0.0,27.298383712768555,-0.0011314111756983902
2015-08-17,33.709678649902344,33.206832885742195,33.31119537353516,33.68121337890625,14630469.0,27.40645980834961,0.6,0.45,-0.88,0.0,27.267498016357425,0.00509624285692888
2015-08-18,33.776092529296875,33.472484588623054,33.57685089111328,33.70019149780273,14064154.0,27.42190170288086,-0.35,-0.64,0.38,0.0,27.40645980834961,0.0005634399568289187
2015-08-19,33.67172622680664,33.168880462646484,33.557876586914055,33.462997436523445,18798512.0,27.228899002075195,-0.85,-0.11,-0.23,0.0,27.42190170288086,-0.007038268275368655
2015-08-20,33.339656829833984,32.779884338378906,33.130931854248054,32.779884338378906,19778099.0,26.67304801940918,-2.24,-0.29,0.63,0.0,27.228899002075195,-0.020414008756786405
2015-08-21,32.79886245727539,31.821632385253906,32.485767364501946,31.821632385253906,35297301.0,25.89331817626953,-2.95,1.83,0.13,0.0,26.67304801940918,-0.029232873669790656
2015-08-24,31.546489715576172,27.011384963989254,30.332067489624023,30.483871459960934,55081935.0,24.80477905273437,-3.9,0.34,-0.41,0.0,25.89331817626953,-0.042039383138340845
2015-08-25,31.51802635192871,29.715370178222656,31.49905014038086,29.734344482421875,44583884.0,24.19488525390625,-1.17,0.71,-0.61,0.0,24.80477905273437,-0.024587753736145027
2015-08-26,30.88235282897949,29.74383354187012,30.436433792114254,30.76850128173828,46002568.0,25.036380767822266,3.68,-1.36,-0.36,0.0,24.19488525390625,0.03477989273704684
2015-08-27,31.89753341674805,30.996204376220703,31.100568771362305,31.55597686767578,40677022.0,25.67715263366699,2.4,-0.7,0.6,0.0,25.036380767822266,0.0255936299973624
2015-08-28,31.65085411071777,30.83491516113281,31.59392738342285,30.98671722412109,35300357.0,25.21394920349121,0.23,0.98,0.1,0.0,25.67715263366699,-0.018039516950506478
2015-08-31,31.043643951416016,30.32258033752441,31.03415679931641,30.56925964355469,33764468.0,24.87425994873047,-0.74,0.77,1.42,0.0,25.21394920349121,-0.013472274891142702
2015-09-01,30.237192153930664,29.592029571533203,29.84819793701172,29.75332069396973,41249449.0,24.21032905578613,-2.91,0.32,-0.51,0.0,24.87425994873047,-0.02669148325669987
2015-09-02,30.332067489624023,29.772296905517575,30.294118881225586,30.332067489624023,33120580.0,24.681255340576172,1.81,-0.15,-0.95,0.0,24.21032905578613,0.019451461552006208
2015-09-03,30.75901222229004,30.132827758789066,30.61669731140137,30.256166458129886,22753647.0,24.61949348449707,0.17,-0.33,0.73,0.0,24.681255340576172,-0.002502379041375768
2015-09-04,30.09487724304199,29.535104751586914,29.83871078491211,29.762807846069336,23781402.0,24.21804428100586,-1.39,0.91,-0.57,0.0,24.61949348449707,-0.016306152023152064
2015-09-08,30.90132713317871,30.199241638183594,30.199241638183594,30.863378524780273,27375331.0,25.11358070373535,2.52,-0.36,-0.56,0.0,24.21804428100586,0.03697806529455637
2015-09-09,31.33776092529297,30.237192153930664,31.30929756164551,30.32258033752441,22553176.0,24.67353630065918,-1.34,0.16,0.12,0.0,25.11358070373535,-0.017522168912007058
2015-09-10,31.11005783081055,30.30360412597656,30.351043701171875,30.948766708374023,33002321.0,25.183067321777344,0.49,-0.12,-0.32,0.0,24.67353630065918,0.020650911766731686
2015-09-11,31.2998104095459,30.69260025024414,30.90132713317871,31.28083419799805,23587993.0,25.45326805114746,0.44,-0.2,-0.7,0.0,25.183067321777344,0.010729460629939151
2015-09-14,31.347248077392575,30.910816192626953,31.25237274169922,31.03415679931641,16427012.0,25.252544403076172,-0.41,0.03,0.01,0.0,25.45326805114746,-0.00788596763558777
2015-09-15,31.64136505126953,31.12903213500977,31.261859893798828,31.47058868408203,22053791.0,25.60767364501953,1.22,-0.19,0.27,0.0,25.252544403076172,0.014063107316033423
2015-09-16,31.574953079223636,31.03415679931641,31.29032325744629,31.48007583618164,22566140.0,25.615392684936523,0.84,0.01,0.45,0.0,25.60767364501953,0.00030143464119371396
2015-09-17,32.22011566162109,31.43263816833496,31.47058868408203,31.764705657958984,26703090.0,25.84699821472168,-0.17,0.91,-1.51,0.0,25.615392684936523,0.00904165447056976
2015-09-18,31.717267990112305,31.15749549865723,31.38519859313965,31.16698265075684,38735343.0,25.360626220703125,-1.62,0.47,-0.96,0.0,25.84699821472168,-0.0188173493098913
2015-09-21,31.62239074707031,30.58823585510254,31.4041748046875,30.75901222229004,24985175.0,25.028661727905273,0.36,-0.95,1.22,0.0,25.360626220703125,-0.013089759294936205
2015-09-22,30.67362403869629,30.208728790283203,30.341556549072266,30.60721015930176,25600290.0,24.905139923095703,-1.29,-0.27,0.14,0.0,25.028661727905273,-0.004935214121810269
2015-09-23,31.12903213500977,30.54079627990723,30.56925964355469,30.948766708374023,27534696.0,25.183067321777344,-0.27,-0.17,-0.15,0.0,24.905139923095703,0.011159439358295093
2015-09-24,31.195446014404297,30.426944732666016,30.70208740234375,31.024667739868164,32109161.0,25.24482345581055,-0.36,0.25,0.55,0.0,25.183067321777344,0.0024522880094039363
2015-09-25,31.4041748046875,30.02846336364746,31.27134704589844,30.256166458129886,36388296.0,24.61949348449707,-0.22,-1.67,1.85,0.0,25.24482345581055,-0.024770621684405133
2015-09-28,30.17077827453613,29.070209503173828,30.07590103149414,29.24098777770996,44882377.0,23.79344367980957,-2.63,-0.27,1.11,0.0,24.61949348449707,-0.033552672609112155
2015-09-29,29.82922172546387,29.08918380737305,29.13662147521973,29.43074035644531,32713209.0,23.94784545898437,-0.07,-0.72,0.68,0.0,23.79344367980957,0.0064892573455359905
2015-09-30,29.95256233215332,29.468690872192386,29.83871078491211,29.80075836181641,33843202.0,24.24892807006836,1.88,-0.42,-0.51,0.0,23.94784545898437,0.012572430016706682
2015-10-01,30.237192153930664,29.50664138793945,29.69639587402344,30.208728790283203,31567932.0,24.58089637756348,0.13,-0.46,-0.04,0.0,24.24892807006836,0.01369001988607016
2015-10-02,31.41366195678711,29.88614845275879,30.332067489624023,31.38519859313965,43956754.0,25.53818702697754,1.49,0.33,-0.79,0.0,24.58089637756348,0.03894449717008033
